Run,Cell,CellLine,s4U,Time,Method,Layout,Strand,Species,Total.Reads,Trimmed.Reads,Trimmed.Reads.Ratio,RiboRNA.Ratio,Clean.Reads,UniqMapped.Reads,UniqMapped.Ratio,Filtered.Reads,Uniq.Reads,Uniq.Ratio,Stranded.Reads,Forward,Reverse,Stranded.Ratio,AC.Ratio,AG.Ratio,AT.Ratio,CA.Ratio,CG.Ratio,CT.Ratio,GA.Ratio,GC.Ratio,GT.Ratio,TA.Ratio,TC.Ratio,TG.Ratio,Protein_coding,Protein_coding.Nascent,lncRNA,lncRNA.Nascent,Pe,Pc,Pc_Pe
20220113_NASCseq_K562,20220113_10_05,K562,200,3.0,NASC-seq,PE,UN,Human,4066804,4041195,0.9937029175736033,0.3453270629108469,2645661,2027268,0.7662614371228967,1719182,1190732,0.6926154415297507,1158137,592817,565320,0.9726260821074767,0.0005276414665075,0.0004320595781344,0.0003302804787651,0.0004815521838574,0.0001249527887253,0.000663014797318,0.00055703841699,0.0002049413163876,0.0008379816906632,0.0005495602374077,0.0041669362055115,0.0008353450811362,4879,1949,268,91,0.0006123135165084,0.0329164190103967,53.75745941081772
20220113_NASCseq_K562,20220113_10_06,K562,200,3.0,NASC-seq,PE,UN,Human,3702619,3679540,0.9937668444957475,0.21232463840588767,2898283,1755217,0.6056058017798814,1483305,1100901,0.7421946261894891,1050432,540231,510201,0.9541566407878638,0.0009867693231166,0.0004452188139688,0.0003540708871403,0.0004629351224114,0.000142201290067,0.0006049762217721,0.0005294113142587,0.0002101470980808,0.0007454682440377,0.0005675237181952,0.007153795472341,0.0013194926448039,5429,2837,379,116,0.000591714578967,0.042499845561507,71.82490861674808
20220113_NASCseq_K562,20220113_10_08,K562,200,3.0,NASC-seq,PE,UN,Human,3937513,3911561,0.9934090376336535,0.24473400772734977,2954269,2336896,0.7910234308385594,1877995,1279891,0.6815199188496242,1203387,617751,585636,0.9402261598839277,0.0006981194076663,0.00048359988496,0.000373059601871,0.0005100291605746,0.000148761141206,0.0006170607582154,0.0005440539951467,0.0002327136646269,0.0008504557912798,0.0006504022668627,0.0048498109045062,0.0010890465025367,7208,2956,714,165,0.0006197678500018,0.0400901813830403,64.68580353582321
20220113_NASCseq_K562,20220113_11_02,K562,200,3.0,NASC-seq,PE,UN,Human,4087721,4062286,0.9937777064530579,0.26129893365459744,3000815,2195293,0.7315655913476838,1890911,1324846,0.7006390041625439,1224495,622356,602139,0.9242545926092542,0.0006479297406779,0.0004133995265292,0.0003828276994745,0.0005322298253047,0.00014504207741,0.0006482709971781,0.0005909073517522,0.0002242964975482,0.0008391567092305,0.0006094173380765,0.002223485852205,0.0010211405375329,4940,1695,325,68,0.0006103392925323,0.0232307262397423,38.06198703569756
20220113_NASCseq_K562,20220113_11_04,K562,200,3.0,NASC-seq,PE,UN,Human,4169107,4141351,0.9933424591885025,0.24153374104247627,3141075,2179452,0.6938554475776605,1840759,1192460,0.6478088657993795,1149697,576874,572823,0.9641388390386261,0.0006863727231581,0.000388444539286,0.0003611830619433,0.0005278126794226,0.0001379430986954,0.0006350442876606,0.0005273058696884,0.0002020612744257,0.0007940380661275,0.0005346325037615,0.0047626281187471,0.0009474269452218,4293,1907,252,75,0.0005715496700538,0.0394616560471558,69.04326625442748
20220113_NASCseq_K562,20220113_11_06,K562,200,3.0,NASC-seq,PE,UN,Human,3151506,3130134,0.9932184803075101,0.1481179399987349,2666505,2106298,0.7899096382718203,1821927,1254094,0.6883338355488448,1189642,587222,602420,0.948606723259979,0.0006430840867434,0.0004030493565319,0.0003381903216762,0.0005214264334303,0.0001386909957041,0.000510366149713,0.000472681671591,0.0001845079466234,0.0007474219338392,0.0005345784831138,0.006030517322412,0.0009287482330497,3551,1639,176,65,0.0005220899226466,0.0474141424560578,90.8160460475882
20220113_NASCseq_K562,20220113_11_08,K562,200,3.0,NASC-seq,PE,UN,Human,3475114,3452912,0.993611144843018,0.1882784733581394,2802803,2045178,0.729690242232508,1718631,1190590,0.6927548729192013,1124912,559481,565431,0.9448357537019461,0.0005817413720282,0.000374599319069,0.0003505489505019,0.0007603570695845,0.000145073012154,0.0005059774933106,0.0004657264104101,0.0002013313119918,0.0009600296854522,0.0005546983289968,0.0034547777918498,0.0008505984204611,5200,1976,336,74,0.0005040405817336,0.0342123476703608,67.87617685997746
20220321_NASCseq_K562,20220321_07_01,K562,0,3.0,NASC-seq,PE,UN,Human,4094957,4072651,0.9945528121540714,0.3458066993709994,2664301,1975313,0.741400089554446,1801913,1217964,0.6759283050846517,1158435,594935,563500,0.9511241711577683,0.000474358275492,0.0004066223261589,0.0003475648435468,0.0004950700100263,0.0001505100283605,0.0007116631394128,0.0006277185719031,0.00024107439495,0.0008959595185156,0.0006161125774546,0.0006476228966827,0.0009309250330463,7052,1537,462,46,0.000638975649193,0.0008678024523472,1.358115060320627
20220321_NASCseq_K562,20220321_07_02,K562,0,3.0,NASC-seq,PE,UN,Human,4387151,4360128,0.9938404217224345,0.3085852066728316,3014657,2152905,0.714145921078252,2047890,1405286,0.6862116617591765,1087450,570048,517402,0.7738282456382544,0.0006360800891498,0.0007110058980114,0.0005804917915295,0.0007940545244173,0.0002621796590331,0.0008669511503507,0.0008259745444998,0.0003183016571312,0.0010380942109383,0.0007409561477083,0.0008888231449421,0.0008997873164047,5241,827,704,47,0.0009081639364231,0.0008962091926187,0.986836359246398
20220321_NASCseq_K562,20220321_07_03,K562,0,3.0,NASC-seq,PE,UN,Human,4827297,4798112,0.9939541735260955,0.3521351731681128,3108528,1812686,0.5831332386261279,1578107,954214,0.6046573521313827,910891,471500,439391,0.9545982347775237,0.0004797255604897,0.0004018716475657,0.000372701900847,0.0007591571736083,0.0001497587437092,0.0006975900688646,0.0006395720165738,0.0002603606006032,0.0012007580546655,0.00063858047205,0.0006295318600973,0.0008739913819321,3664,925,257,42,0.000636485163377,0.0007164765802746,1.1256767973556334
20220321_NASCseq_K562,20220321_07_04,K562,0,3.0,NASC-seq,PE,UN,Human,3832706,3807955,0.9935421605518399,0.28037910111857944,2740284,2178923,0.7951449557783062,1881252,1231075,0.6543913308796482,1183936,602848,581088,0.9617090754015799,0.0005410987390011,0.0003692958752827,0.0003835836930157,0.0008304867315752,0.0001527321582126,0.0006663706504066,0.0005869921107985,0.0002501718760517,0.0012422986448907,0.0005920732354975,0.000569943349839,0.0008977546304223,6051,1370,356,42,0.0005922879047122,0.0008292577095357,1.400092257393904
20220321_NASCseq_K562,20220321_07_05,K562,0,3.0,NASC-seq,PE,UN,Human,3952315,3896047,0.9857632805077531,0.25990908220563047,2883429,1851892,0.6422533726337635,1645928,985721,0.5988846413694888,946464,486973,459491,0.9601743292473225,0.0004725393490154,0.0003886795731243,0.0003729398311314,0.0008676798664591,0.0001553662523816,0.000685897609047,0.0006225046945964,0.0002395679126508,0.0013172973105484,0.0005954450730401,0.000565460793347,0.000848468089701,4180,1021,231,33,0.0006203528833929,0.0006472973415084,1.0434340821762345
20220321_NASCseq_K562,20220321_07_06,K562,0,3.0,NASC-seq,PE,UN,Human,4168319,4142001,0.9936861838069495,0.40523070853918186,2463535,1890606,0.7674362247745617,1767494,1153997,0.6529000947103639,1116988,574064,542924,0.967929725987156,0.0005296870324951,0.0003784862818132,0.0003767344605993,0.0005198027289969,0.0001476507374663,0.0006790052190007,0.0006093290046677,0.0002476306438302,0.0008814826364738,0.000568220794779,0.0005752469322271,0.0009029309474536,6815,1470,369,40,0.0006085392904774,0.0006605161130645,1.0854124349905947
20220321_NASCseq_K562,20220321_07_07,K562,0,3.0,NASC-seq,PE,UN,Human,4541232,4516181,0.9944836555366473,0.17331324851683316,3733467,2643407,0.7080300964224406,2534174,1575338,0.6216376618180125,1285049,659764,625285,0.8157290689363171,0.0004950379784965,0.0004317036721694,0.0004826775058568,0.001043161173388,0.0001901149985174,0.0007343976713522,0.0006714482803367,0.0002639285147505,0.0013834245920172,0.0006679093010605,0.0005695032302779,0.0007615861378043,3738,788,231,26,0.0006737473717007,0.000615521874797,0.9135796303639035
20220321_NASCseq_K562,20220321_07_08,K562,0,3.0,NASC-seq,PE,UN,Human,4763427,4698394,0.9863474343156723,0.314948682464689,3218641,2387661,0.7418227133749927,2155522,1431609,0.6641588441222126,1291266,660385,630881,0.901968344708646,0.0006453454178813,0.0006964718075742,0.0005092834418988,0.0006462210879051,0.0002525440967766,0.0008429933747592,0.0007866332401734,0.000319519306438,0.0009737555535937,0.0007086107457168,0.0009112014790687,0.0010023153691535,8930,1459,1153,71,0.0008798556985965,0.000975770416511,1.109011873273552
20220321_NASCseq_K562,20220321_08_01,K562,50,3.0,NASC-seq,PE,UN,Human,4696297,4678398,0.9961886993092643,0.23022923658910588,3601294,2644515,0.7343235514789962,2423307,1576594,0.650596065624372,1525025,780145,744880,0.967290881482487,0.0004562103369685,0.0005102034898285,0.0003113867069306,0.0006397137463071,0.0001326358457408,0.0006098079540224,0.0005868613568638,0.0002415517989833,0.0010395791624949,0.0006432284734873,0.0114236913022203,0.0008780365765138,5453,3279,395,153,0.0006459191268814,0.0447786326612618,69.32544771890171
20220321_NASCseq_K562,20220321_08_03,K562,50,3.0,NASC-seq,PE,UN,Human,4398366,4375932,0.9948994694848041,0.3832237338240174,2698971,1999534,0.7408504945032756,1649105,1072667,0.650454034157922,1022295,516899,505396,0.9530404123553722,0.0004720904191549,0.0005419629928491,0.0003770835292294,0.0006589638693759,0.0001553341344055,0.0006780935370148,0.000634160435739,0.0002417387791522,0.0010802809870027,0.0006791998310603,0.013334758544095,0.0008586274103039,5259,3447,327,158,0.0006990596798782,0.04406455384174,63.034037164630405
20220321_NASCseq_K562,20220321_08_05,K562,50,3.0,NASC-seq,PE,UN,Human,4370274,4345759,0.9943905118992539,0.29953616848058073,3044047,2400804,0.7886882167062467,2058489,1326942,0.6446194271623507,1254147,656601,597546,0.9451407823401475,0.0006185278828227,0.000671254849883,0.0004115149858967,0.0006792478983712,0.0001622131210255,0.0007112550995464,0.0006258502144561,0.0002806280781292,0.001103991860466,0.0007740556184095,0.0195733059645916,0.0009829676368351,5489,4248,312,165,0.0007711090595575,0.0431781795865259,55.994906364215865
20220321_NASCseq_K562,20220321_08_06,K562,50,3.0,NASC-seq,PE,UN,Human,4224295,4200128,0.9942790453791698,0.283673973745562,3008661,2195269,0.7296498342618195,1902638,1219006,0.6406925542325971,1160221,591377,568844,0.951776283299672,0.0005797530462526,0.0004954460245091,0.0004036528677799,0.0006552884422696,0.0001657159502842,0.0006779216510748,0.0005840518835142,0.0002604809199022,0.0010702475548658,0.000633169487408,0.0089904837812627,0.0009400811303952,5306,3020,329,127,0.0006581080131562,0.0508332579533478,77.24151193594318
20220321_NASCseq_K562,20220321_08_08,K562,50,3.0,NASC-seq,PE,UN,Human,5157336,5103523,0.9895657370394327,0.3150372791501087,3495723,2033924,0.5818321417343423,1622184,935254,0.5765400225868336,836556,415039,421517,0.8944693099414704,0.0009144814756342,0.0015376178928846,0.0007176973536027,0.0006874588524439,0.0004328735547876,0.0011972054720844,0.0011794261422549,0.0004647710372078,0.0009508684312962,0.0009398350853375,0.0088977112614159,0.0013185167957118,6475,3232,649,232,0.0015468289236182,0.0400527929742683,25.893485932871595
20220321_NASCseq_K562,20220321_09_01,K562,50,2.0,NASC-seq,PE,UN,Human,4168915,4140661,0.9932226970326812,0.29003026328405057,2939744,2330401,0.7927224275311048,2184289,1536381,0.7033780786333677,1124707,578731,545976,0.7320495371916211,0.0006151897982483,0.0007154231806575,0.0006185259685208,0.0010210174630087,0.0002998942181577,0.0008059177040831,0.0007653044699233,0.0003525960980034,0.0012325726294948,0.0008016851324309,0.0033584533676642,0.0008413928399751,5166,1738,554,98,0.0008707051056913,0.0169862963523049,19.50866744811019
20220321_NASCseq_K562,20220321_09_05,K562,50,2.0,NASC-seq,PE,UN,Human,4477551,4453471,0.9946220601395719,0.37293427980108096,2792619,2044844,0.7322316434859177,1655862,1086791,0.6563294525751542,1054901,532459,522442,0.9706567316070891,0.0005485967325475,0.0004501573048195,0.0004064363909531,0.0008161704631155,0.0001535438569227,0.0007617280856426,0.0006355779409041,0.0002593150569418,0.0013374771736149,0.0007141595376187,0.0073742121110046,0.0009501021518105,5390,2804,296,101,0.000678721164079,0.0364913131334743,53.76480809020883
20220321_NASCseq_K562,20220321_09_06,K562,50,2.0,NASC-seq,PE,UN,Human,4392703,4372407,0.9953796102308761,0.3815097725348989,2704291,1805792,0.6677506229913867,1545251,1050245,0.6796598093125324,970165,487285,482880,0.9237511247375613,0.0006454779770451,0.0005816414765765,0.000449323552169,0.0006969811866478,0.0001671332437369,0.0007596697404866,0.0006320473732143,0.0002719499916426,0.0011070158926831,0.0006618987160968,0.0098385607996145,0.0009472270364144,5834,3273,378,133,0.0007429009044148,0.0490923512857826,66.0819646254845
20220321_NASCseq_K562,20220321_09_07,K562,50,2.0,NASC-seq,PE,UN,Human,3711536,3692815,0.9949559966547542,0.3294337788380951,2476277,1832640,0.7400787553250303,1577953,1085231,0.6877460862269028,1028180,513230,514950,0.9474296255820189,0.000616996279975,0.0006453393776812,0.0004243554954254,0.0009294309230078,0.0001635121981513,0.0007537981595152,0.0006009045982236,0.0002743624130083,0.0014001685653042,0.0006594811028875,0.0102266590102263,0.0009433512225401,5515,3155,387,161,0.0007622193093344,0.050429866693733,66.16188553103791
20220321_NASCseq_K562,20220321_09_08,K562,50,2.0,NASC-seq,PE,UN,Human,4015160,3978972,0.9909871586686458,0.564743858463945,1731872,1166815,0.6737305066425232,967384,601262,0.6215339513574755,557685,287205,270480,0.9275241076269579,0.0007894787744463,0.0008513926926757,0.0005573917739297,0.0005436265732186,0.0002695136818156,0.0008582622301746,0.0007675690907644,0.0003564104520441,0.0009222308939955,0.0007524297494123,0.0053074946205883,0.0011593495632596,7700,3474,790,206,0.0009556063517204,0.0324248443068635,33.931172860547186
20220321_NASCseq_K562,20220321_10_01,K562,100,2.0,NASC-seq,PE,UN,Human,4606321,4557796,0.9894655626475011,0.4240360911282558,2625126,1097643,0.4181296440627993,1010790,661423,0.6543624293869151,629607,306970,322637,0.9518976509737339,0.0006964744327714,0.0005615992703142,0.0004462855732923,0.0004591828372272,0.0002029702894064,0.0007254363180927,0.0006779832547028,0.0002984729532527,0.0008261342233163,0.0007374416276685,0.0053282792887772,0.0011363035562727,6302,2744,480,119,0.0007385658565172,0.0418202286771155,56.62356079432067
20220321_NASCseq_K562,20220321_10_03,K562,100,2.0,NASC-seq,PE,UN,Human,4104203,4064132,0.9902365940476141,0.4506871331935085,2232480,1511648,0.6771160323944672,1379000,945396,0.6855663524292966,736507,372114,364393,0.7790460293887429,0.0011847637030784,0.0014782844247857,0.0008348661083239,0.0009119001148904,0.000421574755404,0.0013361943469121,0.0013323479811741,0.0004758815474536,0.001135025904882,0.0010226358988918,0.0063758547084216,0.0014983255337588,5316,1977,674,109,0.0016125503717878,0.0440769872455382,27.333711874482123
20220321_NASCseq_K562,20220321_10_05,K562,100,2.0,NASC-seq,PE,UN,Human,3921616,3895297,0.9932887360720682,0.3651544413686556,2472912,1708567,0.6909129803244111,1535205,1010499,0.658217632172902,933423,467238,466185,0.9237248131863565,0.0006302585532468,0.0004847604467394,0.0004496997651857,0.00098494080707,0.0001801374988184,0.0007299077874202,0.000637869369031,0.0002669736352747,0.0014161516110067,0.0006496880592378,0.0020360932044964,0.0009567339330431,5319,1633,364,73,0.00068728627628,0.0121991637665948,17.749756087990395
20220321_NASCseq_K562,20220321_10_07,K562,100,2.0,NASC-seq,PE,UN,Human,3742023,3720135,0.9941507574913355,0.3610954978784372,2376811,1601669,0.6738731013951046,1368747,901822,0.6588668322195409,816018,407520,408498,0.9048548383162087,0.0005421262037368,0.0006177896252524,0.0004353718157702,0.0010098772665218,0.0001801269187074,0.0006950683810686,0.0006247191996544,0.0002957112872013,0.001473917476383,0.0007321612824429,0.0056175554195114,0.0009465557521494,4860,1862,284,111,0.0007389689040074,0.0518626272309635,70.18242168203976
20220321_NASCseq_K562,20220321_10_08,K562,100,2.0,NASC-seq,PE,UN,Human,4389544,4314068,0.9828055032595641,0.35542161134224126,2780755,1982291,0.7128607158847148,1728840,1119122,0.6473253742393744,1005344,502951,502393,0.8983328001772818,0.0005799404572924,0.0004564944500182,0.0004363553849275,0.0007727193125223,0.0001885677069893,0.0006566601985574,0.0005797297996078,0.0002410989915796,0.0010702616475146,0.0006031889275092,0.0024759912881239,0.0008531268670865,5525,1743,357,68,0.0006306068944495,0.0145064950546326,23.004022287602687
20220321_NASCseq_K562,20220321_11_01,K562,200,2.0,NASC-seq,PE,UN,Human,4704635,4678788,0.9945060562615379,0.3205024463600402,3179225,2446093,0.7693991460182906,2208262,1503531,0.6808662196786432,1292594,659980,632614,0.8597055863829878,0.0006004715617825,0.0004574261700219,0.0004683959726267,0.0008270575422707,0.0001846100100033,0.0006795104579398,0.0005918964642378,0.0002627755496383,0.0011676917300929,0.0006251348043638,0.0017929525281147,0.0008994295367019,5735,1732,485,59,0.0006422382469216,0.0033174228511779,5.165408424488738
20220321_NASCseq_K562,20220321_11_03,K562,200,2.0,NASC-seq,PE,UN,Human,1504367,1498826,0.9963167232463886,0.41780900518138864,872603,662586,0.759321249182045,560695,456319,0.8138453169726857,373770,189159,184611,0.8190980432548283,0.000553563651235,0.0005078837864672,0.0004899368635731,0.0009693854191809,0.0002216465473428,0.0007608315758196,0.0006822499384955,0.0002767939472959,0.0012833626869571,0.0006620001180177,0.0010553804667357,0.0008132581970671,5278,1178,361,50,0.0007237771829364,0.0012865231723464,1.7775127520970269
20220321_NASCseq_K562,20220321_11_04,K562,200,2.0,NASC-seq,PE,UN,Human,4152516,4130340,0.9946596232260153,0.36366303984659853,2628288,1985517,0.755441184527723,1800986,1188352,0.6598341130913844,1135100,584327,550773,0.9551883616975442,0.0004879985539868,0.0003876922031154,0.0003622448427846,0.0007197045494511,0.0001520085246049,0.0006345632380268,0.0005759860113696,0.0002201486237713,0.0010872285076433,0.0005485842744543,0.0020522658849192,0.0007748804632421,5756,1750,322,61,0.0005880632961372,0.0144208039121169,24.52253695620896
20220321_NASCseq_K562,20220321_11_05,K562,200,2.0,NASC-seq,PE,UN,Human,4880698,4853915,0.9945124652252608,0.34467352642145566,3180899,2313414,0.7272830731186373,2194823,1343912,0.6123099675919197,1296416,666593,629823,0.9646584002523975,0.0004510396527957,0.0003803545788539,0.0003578971709843,0.0008274420937329,0.0001436839969042,0.0006834796394703,0.000571567660813,0.0002326751931186,0.0012178505005519,0.0005105362053746,0.0020332238135242,0.0007220949043933,4344,1386,336,69,0.0005976142626147,0.0106368485860668,17.798853292969532
20220321_NASCseq_K562,20220321_11_06,K562,200,2.0,NASC-seq,PE,UN,Human,3913569,3891754,0.9944258041700555,0.4188687157513039,2261620,1549845,0.6852809048381249,1301600,865849,0.6652189612784265,797178,405797,391381,0.9206894042725695,0.0005264134483091,0.0004694589975964,0.00042170860757,0.0007801232492,0.0001679157285041,0.0007106700605114,0.0005845786893384,0.0002406514683817,0.0011283184378298,0.0005661161707725,0.0030326170123151,0.0008351334192553,5055,1739,283,61,0.0006551370981369,0.0290727962077079,44.37665992413408
20220321_NASCseq_K562,20220321_11_07,K562,200,2.0,NASC-seq,PE,UN,Human,3801234,3780695,0.9945967546328377,0.2365565061450342,2886347,2187280,0.757802163080184,1856533,1198293,0.6454466470566373,1137923,593911,544012,0.9496200011182574,0.0006365449223757,0.0003929090814169,0.0004208287495605,0.0007172345905678,0.0001673894882484,0.0007006865244927,0.0005256472125487,0.0002384168272336,0.0010595555950704,0.0005769384064776,0.0006498053607889,0.0009563740206624,4149,937,251,32,0.0005930486111174,0.0006986551447297,1.1780739919672922
20220321_NASCseq_K562,20220321_11_08,K562,200,2.0,NASC-seq,PE,UN,Human,3925198,3890344,0.9911204479366391,0.47863916404307694,2028273,1286596,0.634330782887708,1079173,665643,0.6168084264524779,618308,321120,297188,0.9288883079969292,0.0007373239435107,0.0008275033425423,0.0005072591195527,0.0004681681220251,0.0002673260938155,0.0007960316258183,0.0007410783534115,0.0003193784603776,0.0007323457870878,0.0007362872070002,0.0046187029799136,0.0011246613955555,7015,2565,641,123,0.0009155307796785,0.0378528139987903,41.34521180389005
20220321_NASCseq_K562,20220321_12_02,K562,500,2.0,NASC-seq,PE,UN,Human,530393,520398,0.9811554828212288,0.39763219689545315,313471,223700,0.7136226317585996,171893,148437,0.8635430180402925,140349,71914,68435,0.9455122375149053,0.0034529404593439,0.0004765798631609,0.0011473218927948,0.0021151876231982,0.000380033211231,0.000739281707689,0.0006366750507962,0.0005320000270508,0.0028205410424593,0.0013591120104231,0.001507428407008,0.003932355995344,5127,1330,226,27,0.0006855924352278,0.0019602610475654,2.8592221075396864
20220321_NASCseq_K562,20220321_12_03,K562,500,2.0,NASC-seq,PE,UN,Human,4592005,4570711,0.995362809927254,0.47276255269694367,2409850,1690434,0.7014685561341992,1426257,901843,0.6323145127420935,856763,434107,422656,0.9500134724114951,0.0004960981104866,0.0004360805798143,0.0004060000040852,0.0007288070357344,0.000156114837619,0.0007471171353648,0.0005894347555178,0.0002431463393611,0.0011412868916677,0.0005702425524019,0.0014629624104847,0.0008074172160212,4945,1354,294,49,0.0006510867618896,0.001894773774993,2.910170941724912
20220321_NASCseq_K562,20220321_12_04,K562,500,2.0,NASC-seq,PE,UN,Human,4669111,4647163,0.9952993192922592,0.4778990967177179,2426288,1738344,0.7164623490698548,1682344,1050141,0.6242130028103646,1009105,509416,499689,0.9609233426749361,0.0004670871900765,0.0005078321185033,0.0003896537666019,0.000635491511432,0.000160859519214,0.0008043852420126,0.0006037943731567,0.0002413170002849,0.0010575288854776,0.0005539159599344,0.0011771852618429,0.0007976754133399,6090,1553,322,48,0.000709455656551,0.0013291373230669,1.8734607452824676
20220321_NASCseq_K562,20220321_12_06,K562,500,2.0,NASC-seq,PE,UN,Human,4446713,4422590,0.9945750940076411,0.36762168774405946,2796750,2039639,0.7292889961562528,1828337,1169763,0.639796164492651,1095587,564749,530838,0.9365888645819709,0.0004789380271438,0.0004691845741823,0.0004085019445465,0.0006750282778043,0.0001584538043518,0.0007128023494513,0.0006060423873006,0.000250512294187,0.0010761195756436,0.0005979056207441,0.0012391576181764,0.0007962225492679,5969,1553,321,40,0.0006631554180288,0.0013759881379445,2.074910496900704
20220321_NASCseq_K562,20220321_12_07,K562,500,2.0,NASC-seq,PE,UN,Human,4803174,4773899,0.9939050719378477,0.39829979645568536,2872456,1959657,0.6822235049031212,1681987,1077007,0.6403182664313101,915804,466204,449600,0.8503231641019975,0.0004972356119507,0.0005288778781658,0.0004854566914229,0.0007408951393987,0.0001787683981851,0.0007135242999412,0.0005939456687773,0.0002801779425108,0.0011022437028468,0.0006714631643017,0.0024820779081477,0.0008434245318948,4754,1558,282,52,0.0006891207538666,0.0244954033640938,35.5458796250858
20220321_NASCseq_K562,20220321_12_08,K562,500,2.0,NASC-seq,PE,UN,Human,4629366,4585960,0.9906237700799634,0.5547436087536742,2041928,1375279,0.673519830278051,1166584,643720,0.5517990989075797,563908,284557,279351,0.8760144162058038,0.0008342903893027,0.0013541364151217,0.0007158552984356,0.0007609108116103,0.0003997709510928,0.0012097310804614,0.0011540244674028,0.0004716518347799,0.001135395313593,0.0009257453713445,0.0024531895461149,0.0012380577419578,7865,2122,867,117,0.0014495713879553,0.0190558847184426,13.145875309612215
20220321_NASCseq_K562,20220321_13_02,K562,0,3.0,NASC-seq,PE,UN,Human,4640278,4614256,0.994392146332612,0.4073488770454001,2734644,2122031,0.7759807126631474,1676517,1025397,0.6116233834789626,990796,504068,486728,0.9662559964579572,0.0005435141696452,0.0004000080115356,0.0004095687690731,0.0007174406239517,0.0001661224566803,0.0006763956618962,0.000559259747341,0.0002598302734189,0.001155928877646,0.0006556158789914,0.0005747483590295,0.0009201747933688,5124,1232,292,39,0.000601036867025,0.0006406618889401,1.065927772635895
